"scenario","name","country_code","period","sex","e0"
2,"Gambia",270,"1985-1990","Male",47.8
2,"Occupied Palestinian Territory",275,"1985-1990","Male",64.6
2,"Germany",276,"1985-1990","Male",71.6
2,"Ghana",288,"1985-1990","Male",52.1
2,"Kiribati",296,"1985-1990","Male",57.9
2,"Greece",300,"1985-1990","Male",74.1
2,"Azerbaijan",31,"1985-1990","Male",58.8
2,"Guadeloupe",312,"1985-1990","Male",69.6
2,"Argentina",32,"1985-1990","Male",67.2
2,"Guatemala",320,"1985-1990","Male",58.8
2,"Guinea",324,"1985-1990","Male",45.3
2,"Guyana",328,"1985-1990","Male",59.3
2,"Haiti",332,"1985-1990","Male",50.9
2,"Honduras",340,"1985-1990","Male",62.1
2,"Hong Kong Special Administrative Region of China",344,"1985-1990","Male",74.3
2,"Hungary",348,"1985-1990","Male",65.4
2,"Iceland",352,"1985-1990","Male",75
2,"India",356,"1985-1990","Male",56.7
2,"Australia",36,"1985-1990","Male",72.9
2,"Indonesia",360,"1985-1990","Male",60.5
2,"Iran (Islamic Republic of)",364,"1985-1990","Male",60.6
2,"Iraq",368,"1985-1990","Male",53.2
2,"Ireland",372,"1985-1990","Male",71.3
2,"Israel",376,"1985-1990","Male",73.9
2,"Italy",380,"1985-1990","Male",73
2,"Cote d'Ivoire",384,"1985-1990","Male",51.2
2,"Jamaica",388,"1985-1990","Male",70.2
2,"Japan",392,"1985-1990","Male",75.5
2,"Kazakhstan",398,"1985-1990","Male",60.2
2,"Afghanistan",4,"1985-1990","Male",37
2,"Austria",40,"1985-1990","Male",71.3
2,"Jordan",400,"1985-1990","Male",67.7
2,"Kenya",404,"1985-1990","Male",58.2
2,"Democratic People's Republic of Korea",408,"1985-1990","Male",65.1
2,"Republic of Korea",410,"1985-1990","Male",65.1
2,"Kuwait",414,"1985-1990","Male",72.5
2,"Kyrgyzstan",417,"1985-1990","Male",60.3
2,"Lao People's Democratic Republic",418,"1985-1990","Male",51.1
2,"Lebanon",422,"1985-1990","Male",56.3
2,"Lesotho",426,"1985-1990","Male",55.2
2,"Latvia",428,"1985-1990","Male",65
2,"Liberia",430,"1985-1990","Male",42.8
2,"Bahamas",44,"1985-1990","Male",65.9
2,"Lithuania",440,"1985-1990","Male",66.3
2,"Luxembourg",442,"1985-1990","Male",70.8
2,"Macao Special Administrative Region of China",446,"1985-1990","Male",74
2,"Madagascar",450,"1985-1990","Male",49
2,"Malawi",454,"1985-1990","Male",41.8
2,"Malaysia",458,"1985-1990","Male",68.7
2,"Maldives",462,"1985-1990","Male",60.8
2,"Mali",466,"1985-1990","Male",44.1
2,"Malta",470,"1985-1990","Male",72.2
2,"Martinique",474,"1985-1990","Male",70.7
2,"Bahrain",48,"1985-1990","Male",71.7
2,"Mauritius",480,"1985-1990","Male",64.7
2,"Mexico",484,"1985-1990","Male",65.5
2,"Mongolia",496,"1985-1990","Male",54.9
2,"Republic of Moldova",498,"1985-1990","Male",64
2,"Montenegro",499,"1985-1990","Male",71.3
2,"Bangladesh",50,"1985-1990","Male",55.4
2,"Morocco",504,"1985-1990","Male",59.3
2,"Mozambique",508,"1985-1990","Male",38.4
2,"Armenia",51,"1985-1990","Male",62.3
2,"Oman",512,"1985-1990","Male",65.8
2,"Namibia",516,"1985-1990","Male",56.1
2,"Nepal",524,"1985-1990","Male",52.5
2,"Netherlands",528,"1985-1990","Male",73.4
2,"Curaçao",531,"1985-1990","Male",69.6
2,"Aruba",533,"1985-1990","Male",69.5
2,"New Caledonia",540,"1985-1990","Male",65.6
2,"Vanuatu",548,"1985-1990","Male",62.9
2,"Central Asia",5500,"1985-1990","Male",60.5
2,"Southern Asia",5501,"1985-1990","Male",56.7
2,"New Zealand",554,"1985-1990","Male",71.3
2,"Nicaragua",558,"1985-1990","Male",54.1
2,"Belgium",56,"1985-1990","Male",71.8
2,"Niger",562,"1985-1990","Male",40.2
2,"Nigeria",566,"1985-1990","Male",44.9
2,"Norway",578,"1985-1990","Male",72.9
2,"Micronesia (Federated States of)",583,"1985-1990","Male",63.4
2,"Pakistan",586,"1985-1990","Male",58.6
2,"Panama",591,"1985-1990","Male",67.7
2,"Paraguay",600,"1985-1990","Male",65.4
2,"Peru",604,"1985-1990","Male",60.1
2,"Philippines",608,"1985-1990","Male",62.7
2,"Poland",616,"1985-1990","Male",66.5
2,"Portugal",620,"1985-1990","Male",70.4
2,"Guinea-Bissau",624,"1985-1990","Male",44
2,"Timor-Leste",626,"1985-1990","Male",31.1
2,"Puerto Rico",630,"1985-1990","Male",69.6
2,"Qatar",634,"1985-1990","Male",72.3
2,"Reunion",638,"1985-1990","Male",67.6
2,"Bhutan",64,"1985-1990","Male",52.7
2,"Romania",642,"1985-1990","Male",66
2,"Russian Federation",643,"1985-1990","Male",63.3
2,"Rwanda",646,"1985-1990","Male",49.5
2,"Saint Lucia",662,"1985-1990","Male",67.7
2,"Saint Vincent and the Grenadines",670,"1985-1990","Male",70.5
2,"Sao Tome and Principe",678,"1985-1990","Male",58.4
2,"Bolivia (Plurinational State of)",68,"1985-1990","Male",53.2
2,"Saudi Arabia",682,"1985-1990","Male",66.2
2,"Senegal",686,"1985-1990","Male",52.8
2,"Serbia",688,"1985-1990","Male",66.2
2,"Sierra Leone",694,"1985-1990","Male",42.7
2,"Bosnia and Herzegovina",70,"1985-1990","Male",68.7
2,"Singapore",702,"1985-1990","Male",72
2,"Slovakia",703,"1985-1990","Male",67
2,"Viet Nam",704,"1985-1990","Male",64.1
2,"Slovenia",705,"1985-1990","Male",67.9
2,"Somalia",706,"1985-1990","Male",44.6
2,"South Africa",710,"1985-1990","Male",59.9
2,"Zimbabwe",716,"1985-1990","Male",58.5
2,"Botswana",72,"1985-1990","Male",59
2,"Spain",724,"1985-1990","Male",73.5
2,"South Sudan",728,"1985-1990","Male",22.7
2,"Sudan",729,"1985-1990","Male",40.5
2,"Suriname",740,"1985-1990","Male",60.4
2,"Swaziland",748,"1985-1990","Male",60.2
2,"Sweden",752,"1985-1990","Male",74.2
2,"Switzerland",756,"1985-1990","Male",73.8
2,"Brazil",76,"1985-1990","Male",62.6
2,"Syrian Arab Republic",760,"1985-1990","Male",67.9
2,"Tajikistan",762,"1985-1990","Male",58.8
2,"Thailand",764,"1985-1990","Male",65.6
2,"Togo",768,"1985-1990","Male",52.2
2,"Tonga",776,"1985-1990","Male",63.4
2,"Trinidad and Tobago",780,"1985-1990","Male",65.7
2,"United Arab Emirates",784,"1985-1990","Male",69.8
2,"Tunisia",788,"1985-1990","Male",66.8
2,"Turkey",792,"1985-1990","Male",63
2,"Turkmenistan",795,"1985-1990","Male",60
2,"Albania",8,"1985-1990","Male",69.4
2,"Uganda",800,"1985-1990","Male",42.8
2,"Ukraine",804,"1985-1990","Male",65.3
2,"The former Yugoslav Republic of Macedonia",807,"1985-1990","Male",68.6
2,"Egypt",818,"1985-1990","Male",60.2
2,"United Kingdom of Great Britain and Northern Ireland",826,"1985-1990","Male",72.1
2,"United Republic of Tanzania",834,"1985-1990","Male",49.5
2,"Belize",84,"1985-1990","Male",68.6
2,"United States of America",840,"1985-1990","Male",71.3
2,"Burkina Faso",854,"1985-1990","Male",48
2,"Uruguay",858,"1985-1990","Male",68.8
2,"Venezuela (Bolivarian Republic of)",862,"1985-1990","Male",68.9
2,"Samoa",882,"1985-1990","Male",64.1
2,"Yemen",887,"1985-1990","Male",54.1
2,"Zambia",894,"1985-1990","Male",48.5
2,"Solomon Islands",90,"1985-1990","Male",62.2
2,"World",900,"1985-1990","Male",60.6
2,"Africa",903,"1985-1990","Male",48.8
2,"Latin America and the Caribbean",904,"1985-1990","Male",63.7
2,"Northern America",905,"1985-1990","Male",71.5
2,"Eastern Asia",906,"1985-1990","Male",66
2,"Europe",908,"1985-1990","Male",68.6
2,"Oceania",909,"1985-1990","Male",69.1
2,"Eastern Africa",910,"1985-1990","Male",45
2,"Middle Africa",911,"1985-1990","Male",46.1
2,"Northern Africa",912,"1985-1990","Male",57.3
2,"Southern Africa",913,"1985-1990","Male",59.6
2,"Western Africa",914,"1985-1990","Male",46.3
2,"Caribbean",915,"1985-1990","Male",64
2,"Central America",916,"1985-1990","Male",63.9
2,"South-Eastern Asia",920,"1985-1990","Male",61.1
2,"Western Asia",922,"1985-1990","Male",62
2,"Eastern Europe",923,"1985-1990","Male",64.6
2,"Northern Europe",924,"1985-1990","Male",71.6
2,"Southern Europe",925,"1985-1990","Male",71.8
2,"Western Europe",926,"1985-1990","Male",71.9
2,"Australia and New Zealand",927,"1985-1990","Male",72.6
2,"Melanesia",928,"1985-1990","Male",58.7
2,"South America",931,"1985-1990","Male",63.5
2,"Asia",935,"1985-1990","Male",61.1
2,"Micronesia",954,"1985-1990","Male",63.4
2,"Polynesia",957,"1985-1990","Male",66.6
2,"Bulgaria",100,"1985-1990","Female",74.7
2,"Myanmar",104,"1985-1990","Female",58.6
2,"Burundi",108,"1985-1990","Female",48.3
2,"Belarus",112,"1985-1990","Female",74.5
2,"Cambodia",116,"1985-1990","Female",56.1
2,"Algeria",12,"1985-1990","Female",67.1
2,"Cameroon",120,"1985-1990","Female",55.6
2,"Canada",124,"1985-1990","Female",80.1
2,"Cape Verde",132,"1985-1990","Female",64.5
2,"Central African Republic",140,"1985-1990","Female",52.2
2,"Sri Lanka",144,"1985-1990","Female",75.8
2,"Chad",148,"1985-1990","Female",47.4
2,"Chile",152,"1985-1990","Female",75.3
2,"China",156,"1985-1990","Female",69.8
2,"Taiwan Province of China",158,"1985-1990","Female",76.4
2,"Colombia",170,"1985-1990","Female",71.7
2,"Comoros",174,"1985-1990","Female",55.7
2,"Congo",178,"1985-1990","Female",59.8
2,"Democratic Republic of the Congo",180,"1985-1990","Female",48.3
2,"Costa Rica",188,"1985-1990","Female",77.9
2,"Croatia",191,"1985-1990","Female",75.3
2,"Cuba",192,"1985-1990","Female",76
2,"Cyprus",196,"1985-1990","Female",75.1
2,"Czech Republic",203,"1985-1990","Female",75.1
2,"Benin",204,"1985-1990","Female",54.4
2,"Denmark",208,"1985-1990","Female",77.7
2,"Dominican Republic",214,"1985-1990","Female",67.9
2,"Ecuador",218,"1985-1990","Female",70.1
2,"El Salvador",222,"1985-1990","Female",65.6
2,"Equatorial Guinea",226,"1985-1990","Female",51.8
2,"Ethiopia",231,"1985-1990","Female",44
2,"Estonia",233,"1985-1990","Female",74.7
2,"Angola",24,"1985-1990","Female",45.3
2,"Fiji",242,"1985-1990","Female",67.8
2,"Finland",246,"1985-1990","Female",78.7
2,"France",250,"1985-1990","Female",80.1
2,"French Guiana",254,"1985-1990","Female",73.8
2,"French Polynesia",258,"1985-1990","Female",74.6
2,"Gabon",266,"1985-1990","Female",61.4
2,"Georgia",268,"1985-1990","Female",72.4
2,"Gambia",270,"1985-1990","Female",51
2,"Occupied Palestinian Territory",275,"1985-1990","Female",68.2
2,"Germany",276,"1985-1990","Female",78
2,"Ghana",288,"1985-1990","Female",55.7
2,"Kiribati",296,"1985-1990","Female",61
2,"Greece",300,"1985-1990","Female",79.2
2,"Azerbaijan",31,"1985-1990","Female",65.9
2,"Guadeloupe",312,"1985-1990","Female",76.8
2,"Argentina",32,"1985-1990","Female",74.1
2,"Guatemala",320,"1985-1990","Female",64.3
2,"Guinea",324,"1985-1990","Female",47.2
2,"Guyana",328,"1985-1990","Female",64.9
2,"Haiti",332,"1985-1990","Female",53.5
2,"Honduras",340,"1985-1990","Female",66
2,"Hong Kong Special Administrative Region of China",344,"1985-1990","Female",79.8
2,"Hungary",348,"1985-1990","Female",73.5
2,"Iceland",352,"1985-1990","Female",80.1
2,"India",356,"1985-1990","Female",58
2,"Australia",36,"1985-1990","Female",79.3
2,"Indonesia",360,"1985-1990","Female",63.6
2,"Iran (Islamic Republic of)",364,"1985-1990","Female",66.5
2,"Iraq",368,"1985-1990","Female",67
2,"Ireland",372,"1985-1990","Female",77.1
2,"Israel",376,"1985-1990","Female",77.6
2,"Italy",380,"1985-1990","Female",79.5
2,"Cote d'Ivoire",384,"1985-1990","Female",55.3
2,"Jamaica",388,"1985-1990","Female",72.2
2,"Japan",392,"1985-1990","Female",81.3
2,"Kazakhstan",398,"1985-1990","Female",69.3
2,"Afghanistan",4,"1985-1990","Female",43.6
2,"Austria",40,"1985-1990","Female",78
2,"Jordan",400,"1985-1990","Female",70.3
2,"Kenya",404,"1985-1990","Female",61.5
2,"Democratic People's Republic of Korea",408,"1985-1990","Female",72.8
2,"Republic of Korea",410,"1985-1990","Female",74.7
2,"Kuwait",414,"1985-1990","Female",76.3
2,"Kyrgyzstan",417,"1985-1990","Female",67.2
2,"Lao People's Democratic Republic",418,"1985-1990","Female",53.3
2,"Lebanon",422,"1985-1990","Female",67.9
2,"Lesotho",426,"1985-1990","Female",64.3
2,"Latvia",428,"1985-1990","Female",74.6
2,"Liberia",430,"1985-1990","Female",45.9
2,"Bahamas",44,"1985-1990","Female",72.8
2,"Lithuania",440,"1985-1990","Female",76.1
2,"Luxembourg",442,"1985-1990","Female",77.8
2,"Macao Special Administrative Region of China",446,"1985-1990","Female",78.4
2,"Madagascar",450,"1985-1990","Female",51.7
2,"Malawi",454,"1985-1990","Female",46
2,"Malaysia",458,"1985-1990","Female",73
2,"Maldives",462,"1985-1990","Female",62.1
2,"Mali",466,"1985-1990","Female",45.1
2,"Malta",470,"1985-1990","Female",76.5
2,"Martinique",474,"1985-1990","Female",77
2,"Bahrain",48,"1985-1990","Female",73.4
2,"Mauritius",480,"1985-1990","Female",71.9
2,"Mexico",484,"1985-1990","Female",72.5
2,"Mongolia",496,"1985-1990","Female",60.1
2,"Republic of Moldova",498,"1985-1990","Female",71
2,"Montenegro",499,"1985-1990","Female",78.9
2,"Bangladesh",50,"1985-1990","Female",53.9
2,"Morocco",504,"1985-1990","Female",62.2
2,"Mozambique",508,"1985-1990","Female",44.8
2,"Armenia",51,"1985-1990","Female",67.3
2,"Oman",512,"1985-1990","Female",70.3
2,"Namibia",516,"1985-1990","Female",64.8
2,"Nepal",524,"1985-1990","Female",52.3
2,"Netherlands",528,"1985-1990","Female",79.9
2,"Curaçao",531,"1985-1990","Female",74.3
2,"Aruba",533,"1985-1990","Female",76.1
2,"New Caledonia",540,"1985-1990","Female",72.8
2,"Vanuatu",548,"1985-1990","Female",68.4
2,"Central Asia",5500,"1985-1990","Female",67.6
2,"Southern Asia",5501,"1985-1990","Female",58.1
2,"New Zealand",554,"1985-1990","Female",77.4
2,"Nicaragua",558,"1985-1990","Female",64.4
2,"Belgium",56,"1985-1990","Female",78.5
2,"Niger",562,"1985-1990","Female",40.3
2,"Nigeria",566,"1985-1990","Female",47.5
2,"Norway",578,"1985-1990","Female",79.7
2,"Micronesia (Federated States of)",583,"1985-1990","Female",70
2,"Pakistan",586,"1985-1990","Female",60.3
2,"Panama",591,"1985-1990","Female",74
2,"Paraguay",600,"1985-1990","Female",68.6
2,"Peru",604,"1985-1990","Female",65.8
2,"Philippines",608,"1985-1990","Female",66.3
2,"Poland",616,"1985-1990","Female",75
2,"Portugal",620,"1985-1990","Female",77.5
2,"Guinea-Bissau",624,"1985-1990","Female",47.7
2,"Timor-Leste",626,"1985-1990","Female",44.4
2,"Puerto Rico",630,"1985-1990","Female",78
2,"Qatar",634,"1985-1990","Female",74.3
2,"Reunion",638,"1985-1990","Female",77.2
2,"Bhutan",64,"1985-1990","Female",55
2,"Romania",642,"1985-1990","Female",72.3
2,"Russian Federation",643,"1985-1990","Female",73.4
2,"Rwanda",646,"1985-1990","Female",52.9
2,"Saint Lucia",662,"1985-1990","Female",72.6
2,"Saint Vincent and the Grenadines",670,"1985-1990","Female",73.7
2,"Sao Tome and Principe",678,"1985-1990","Female",61.6
2,"Bolivia (Plurinational State of)",68,"1985-1990","Female",55.9
2,"Saudi Arabia",682,"1985-1990","Female",69.3
2,"Senegal",686,"1985-1990","Female",56.8
2,"Serbia",688,"1985-1990","Female",72.4
2,"Sierra Leone",694,"1985-1990","Female",45.1
2,"Bosnia and Herzegovina",70,"1985-1990","Female",74.2
2,"Singapore",702,"1985-1990","Female",77.1
2,"Slovakia",703,"1985-1990","Female",75.1
2,"Viet Nam",704,"1985-1990","Female",72.6
2,"Slovenia",705,"1985-1990","Female",76.2
2,"Somalia",706,"1985-1990","Female",49.8
2,"South Africa",710,"1985-1990","Female",66.1
2,"Zimbabwe",716,"1985-1990","Female",64.4
2,"Botswana",72,"1985-1990","Female",65.4
2,"Spain",724,"1985-1990","Female",80.2
2,"South Sudan",728,"1985-1990","Female",26
2,"Sudan",729,"1985-1990","Female",49.8
2,"Suriname",740,"1985-1990","Female",66.6
2,"Swaziland",748,"1985-1990","Female",63.7
2,"Sweden",752,"1985-1990","Female",80.1
2,"Switzerland",756,"1985-1990","Female",80.6
2,"Brazil",76,"1985-1990","Female",67.7
2,"Syrian Arab Republic",760,"1985-1990","Female",71
2,"Tajikistan",762,"1985-1990","Female",63.7
2,"Thailand",764,"1985-1990","Female",72.7
2,"Togo",768,"1985-1990","Female",55.9
2,"Tonga",776,"1985-1990","Female",71.1
2,"Trinidad and Tobago",780,"1985-1990","Female",70.9
2,"United Arab Emirates",784,"1985-1990","Female",74.4
2,"Tunisia",788,"1985-1990","Female",71.1
2,"Turkey",792,"1985-1990","Female",70
2,"Turkmenistan",795,"1985-1990","Female",66.4
2,"Albania",8,"1985-1990","Female",75.4
2,"Uganda",800,"1985-1990","Female",49.5
2,"Ukraine",804,"1985-1990","Female",74.2
2,"The former Yugoslav Republic of Macedonia",807,"1985-1990","Female",72.7
2,"Egypt",818,"1985-1990","Female",63.9
2,"United Kingdom of Great Britain and Northern Ireland",826,"1985-1990","Female",77.8
2,"United Republic of Tanzania",834,"1985-1990","Female",54
2,"Belize",84,"1985-1990","Female",72
2,"United States of America",840,"1985-1990","Female",78.4
2,"Burkina Faso",854,"1985-1990","Female",50
2,"Uruguay",858,"1985-1990","Female",76.6
2,"Venezuela (Bolivarian Republic of)",862,"1985-1990","Female",73.5
2,"Samoa",882,"1985-1990","Female",70.5
2,"Yemen",887,"1985-1990","Female",59
2,"Zambia",894,"1985-1990","Female",51.8
2,"Solomon Islands",90,"1985-1990","Female",68
2,"World",900,"1985-1990","Female",65.6
2,"Africa",903,"1985-1990","Female",52.7
2,"Latin America and the Caribbean",904,"1985-1990","Female",69.6
2,"Northern America",905,"1985-1990","Female",78.5
2,"Eastern Asia",906,"1985-1990","Female",71.3
2,"Europe",908,"1985-1990","Female",76.3
2,"Oceania",909,"1985-1990","Female",75.6
2,"Eastern Africa",910,"1985-1990","Female",49.5
2,"Middle Africa",911,"1985-1990","Female",49.5
2,"Northern Africa",912,"1985-1990","Female",62.2
2,"Southern Africa",913,"1985-1990","Female",65.9
2,"Western Africa",914,"1985-1990","Female",48.9
2,"Caribbean",915,"1985-1990","Female",68.1
2,"Central America",916,"1985-1990","Female",70.9
2,"South-Eastern Asia",920,"1985-1990","Female",65.9
2,"Western Asia",922,"1985-1990","Female",68.8
2,"Eastern Europe",923,"1985-1990","Female",73.8
2,"Northern Europe",924,"1985-1990","Female",77.9
2,"Southern Europe",925,"1985-1990","Female",78.3
2,"Western Europe",926,"1985-1990","Female",78.8
2,"Australia and New Zealand",927,"1985-1990","Female",79
2,"Melanesia",928,"1985-1990","Female",63.9
2,"South America",931,"1985-1990","Female",69.3
2,"Asia",935,"1985-1990","Female",64.9
2,"Micronesia",954,"1985-1990","Female",69.4
2,"Polynesia",957,"1985-1990","Female",72
2,"Bulgaria",100,"1990-1995","Male",67.8
2,"Myanmar",104,"1990-1995","Male",54.8
2,"Burundi",108,"1990-1995","Male",40.8
2,"Belarus",112,"1990-1995","Male",64.2
2,"Cambodia",116,"1990-1995","Male",53.4
2,"Algeria",12,"1990-1995","Male",66.2
2,"Cameroon",120,"1990-1995","Male",52.8
2,"Canada",124,"1990-1995","Male",74.6
2,"Cape Verde",132,"1990-1995","Male",63.2
2,"Central African Republic",140,"1990-1995","Male",47
2,"Sri Lanka",144,"1990-1995","Male",68.3
2,"Chad",148,"1990-1995","Male",44.3
2,"Chile",152,"1990-1995","Male",70.8
2,"China",156,"1990-1995","Male",66.6
2,"Taiwan Province of China",158,"1990-1995","Male",72
2,"Colombia",170,"1990-1995","Male",65
2,"Comoros",174,"1990-1995","Male",55.8
2,"Congo",178,"1990-1995","Male",53.6
2,"Democratic Republic of the Congo",180,"1990-1995","Male",47.8
2,"Costa Rica",188,"1990-1995","Male",74.7
2,"Croatia",191,"1990-1995","Male",68.2
2,"Cuba",192,"1990-1995","Male",72.1
2,"Cyprus",196,"1990-1995","Male",72.3
2,"Czech Republic",203,"1990-1995","Male",68.6
2,"Benin",204,"1990-1995","Male",51.6
2,"Denmark",208,"1990-1995","Male",72.5
2,"Dominican Republic",214,"1990-1995","Male",65.4
2,"Ecuador",218,"1990-1995","Male",67
2,"El Salvador",222,"1990-1995","Male",59.3
2,"Equatorial Guinea",226,"1990-1995","Male",49.5
2,"Ethiopia",231,"1990-1995","Male",45.1
2,"Estonia",233,"1990-1995","Male",63.4
2,"Angola",24,"1990-1995","Male",39.3
2,"Fiji",242,"1990-1995","Male",63.6
2,"Finland",246,"1990-1995","Male",71.8
2,"France",250,"1990-1995","Male",73.2
2,"French Guiana",254,"1990-1995","Male",67.9
2,"French Polynesia",258,"1990-1995","Male",73
2,"Gabon",266,"1990-1995","Male",59.3
2,"Georgia",268,"1990-1995","Male",63.4
2,"Gambia",270,"1990-1995","Male",51
2,"Occupied Palestinian Territory",275,"1990-1995","Male",67
2,"Germany",276,"1990-1995","Male",72.4
2,"Ghana",288,"1990-1995","Male",54.9
2,"Kiribati",296,"1990-1995","Male",60.2
2,"Greece",300,"1990-1995","Male",74.9
2,"Azerbaijan",31,"1990-1995","Male",57.3
2,"Guadeloupe",312,"1990-1995","Male",71.3
2,"Argentina",32,"1990-1995","Male",69.2
2,"Guatemala",320,"1990-1995","Male",60
2,"Guinea",324,"1990-1995","Male",47.5
2,"Guyana",328,"1990-1995","Male",60
2,"Haiti",332,"1990-1995","Male",52.6
2,"Honduras",340,"1990-1995","Male",63.9
2,"Hong Kong Special Administrative Region of China",344,"1990-1995","Male",75.4
2,"Hungary",348,"1990-1995","Male",64.9
2,"Iceland",352,"1990-1995","Male",76.2
2,"India",356,"1990-1995","Male",58.7
2,"Australia",36,"1990-1995","Male",74.6
2,"Indonesia",360,"1990-1995","Male",62.6
2,"Iran (Islamic Republic of)",364,"1990-1995","Male",64.5
2,"Iraq",368,"1990-1995","Male",60.7
2,"Ireland",372,"1990-1995","Male",72.5
2,"Israel",376,"1990-1995","Male",75.3
2,"Italy",380,"1990-1995","Male",74.1
2,"Cote d'Ivoire",384,"1990-1995","Male",50.1
2,"Jamaica",388,"1990-1995","Male",70.9
2,"Japan",392,"1990-1995","Male",76.3
2,"Kazakhstan",398,"1990-1995","Male",59.4
2,"Afghanistan",4,"1990-1995","Male",46.8
2,"Austria",40,"1990-1995","Male",72.6
